"";"tipo_veiculo";"nome_montadora";"marca";"mes_ano";"qtd_licenciada";"mes";"ano"
"2593";"Caminhões Pesados";"Iveco";"Iveco";"jan_22";299;"jan";2022
"2594";"Caminhões Pesados";"Iveco";"Iveco";"fev_22";253;"fev";2022
"2595";"Caminhões Pesados";"Iveco";"Iveco";"mar_22";241;"mar";2022
"2596";"Caminhões Pesados";"Iveco";"Iveco";"abr_22";190;"abr";2022
"2597";"Caminhões Pesados";"Iveco";"Iveco";"mai_22";176;"mai";2022
"2598";"Caminhões Pesados";"Iveco";"Iveco";"jun_22";180;"jun";2022
"2599";"Caminhões Pesados";"Iveco";"Iveco";"jul_22";193;"jul";2022
"2600";"Caminhões Pesados";"Iveco";"Iveco";"ago_22";145;"ago";2022
"2601";"Caminhões Pesados";"Iveco";"Iveco";"set_22";NA;"set";2022
"2602";"Caminhões Pesados";"Iveco";"Iveco";"out_22";NA;"out";2022
"2603";"Caminhões Pesados";"Iveco";"Iveco";"nov_22";NA;"nov";2022
"2604";"Caminhões Pesados";"Iveco";"Iveco";"dez_22";NA;"dez";2022
"2605";"Caminhões Pesados";"Iveco";"Iveco";"jan_21";184;"jan";2021
"2606";"Caminhões Pesados";"Iveco";"Iveco";"fev_21";88;"fev";2021
"2607";"Caminhões Pesados";"Iveco";"Iveco";"mar_21";181;"mar";2021
"2608";"Caminhões Pesados";"Iveco";"Iveco";"abr_21";277;"abr";2021
"2609";"Caminhões Pesados";"Iveco";"Iveco";"mai_21";249;"mai";2021
"2610";"Caminhões Pesados";"Iveco";"Iveco";"jun_21";316;"jun";2021
"2611";"Caminhões Pesados";"Iveco";"Iveco";"jul_21";327;"jul";2021
"2612";"Caminhões Pesados";"Iveco";"Iveco";"ago_21";321;"ago";2021
"2613";"Caminhões Pesados";"Iveco";"Iveco";"set_21";276;"set";2021
"2614";"Caminhões Pesados";"Iveco";"Iveco";"out_21";257;"out";2021
"2615";"Caminhões Pesados";"Iveco";"Iveco";"nov_21";292;"nov";2021
"2616";"Caminhões Pesados";"Iveco";"Iveco";"dez_21";352;"dez";2021
"2617";"Caminhões Pesados";"Iveco";"Iveco";"jan_20";125;"jan";2020
"2618";"Caminhões Pesados";"Iveco";"Iveco";"fev_20";96;"fev";2020
"2619";"Caminhões Pesados";"Iveco";"Iveco";"mar_20";59;"mar";2020
"2620";"Caminhões Pesados";"Iveco";"Iveco";"abr_20";95;"abr";2020
"2621";"Caminhões Pesados";"Iveco";"Iveco";"mai_20";76;"mai";2020
"2622";"Caminhões Pesados";"Iveco";"Iveco";"jun_20";170;"jun";2020
"2623";"Caminhões Pesados";"Iveco";"Iveco";"jul_20";195;"jul";2020
"2624";"Caminhões Pesados";"Iveco";"Iveco";"ago_20";221;"ago";2020
"2625";"Caminhões Pesados";"Iveco";"Iveco";"set_20";191;"set";2020
"2626";"Caminhões Pesados";"Iveco";"Iveco";"out_20";125;"out";2020
"2627";"Caminhões Pesados";"Iveco";"Iveco";"nov_20";115;"nov";2020
"2628";"Caminhões Pesados";"Iveco";"Iveco";"dez_20";131;"dez";2020
"2629";"Caminhões Pesados";"MAN";"MAN";"jan_22";0;"jan";2022
"2630";"Caminhões Pesados";"MAN";"MAN";"fev_22";1;"fev";2022
"2631";"Caminhões Pesados";"MAN";"MAN";"mar_22";5;"mar";2022
"2632";"Caminhões Pesados";"MAN";"MAN";"abr_22";3;"abr";2022
"2633";"Caminhões Pesados";"MAN";"MAN";"mai_22";0;"mai";2022
"2634";"Caminhões Pesados";"MAN";"MAN";"jun_22";0;"jun";2022
"2635";"Caminhões Pesados";"MAN";"MAN";"jul_22";0;"jul";2022
"2636";"Caminhões Pesados";"MAN";"MAN";"ago_22";0;"ago";2022
"2637";"Caminhões Pesados";"MAN";"MAN";"set_22";NA;"set";2022
"2638";"Caminhões Pesados";"MAN";"MAN";"out_22";NA;"out";2022
"2639";"Caminhões Pesados";"MAN";"MAN";"nov_22";NA;"nov";2022
"2640";"Caminhões Pesados";"MAN";"MAN";"dez_22";NA;"dez";2022
"2641";"Caminhões Pesados";"MAN";"MAN";"jan_21";14;"jan";2021
"2642";"Caminhões Pesados";"MAN";"MAN";"fev_21";17;"fev";2021
"2643";"Caminhões Pesados";"MAN";"MAN";"mar_21";17;"mar";2021
"2644";"Caminhões Pesados";"MAN";"MAN";"abr_21";4;"abr";2021
"2645";"Caminhões Pesados";"MAN";"MAN";"mai_21";3;"mai";2021
"2646";"Caminhões Pesados";"MAN";"MAN";"jun_21";0;"jun";2021
"2647";"Caminhões Pesados";"MAN";"MAN";"jul_21";1;"jul";2021
"2648";"Caminhões Pesados";"MAN";"MAN";"ago_21";0;"ago";2021
"2649";"Caminhões Pesados";"MAN";"MAN";"set_21";1;"set";2021
"2650";"Caminhões Pesados";"MAN";"MAN";"out_21";0;"out";2021
"2651";"Caminhões Pesados";"MAN";"MAN";"nov_21";0;"nov";2021
"2652";"Caminhões Pesados";"MAN";"MAN";"dez_21";1;"dez";2021
"2653";"Caminhões Pesados";"MAN";"MAN";"jan_20";328;"jan";2020
"2654";"Caminhões Pesados";"MAN";"MAN";"fev_20";301;"fev";2020
"2655";"Caminhões Pesados";"MAN";"MAN";"mar_20";264;"mar";2020
"2656";"Caminhões Pesados";"MAN";"MAN";"abr_20";172;"abr";2020
"2657";"Caminhões Pesados";"MAN";"MAN";"mai_20";289;"mai";2020
"2658";"Caminhões Pesados";"MAN";"MAN";"jun_20";564;"jun";2020
"2659";"Caminhões Pesados";"MAN";"MAN";"jul_20";857;"jul";2020
"2660";"Caminhões Pesados";"MAN";"MAN";"ago_20";441;"ago";2020
"2661";"Caminhões Pesados";"MAN";"MAN";"set_20";276;"set";2020
"2662";"Caminhões Pesados";"MAN";"MAN";"out_20";166;"out";2020
"2663";"Caminhões Pesados";"MAN";"MAN";"nov_20";279;"nov";2020
"2664";"Caminhões Pesados";"MAN";"MAN";"dez_20";243;"dez";2020
"2665";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jan_22";586;"jan";2022
"2666";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"fev_22";620;"fev";2022
"2667";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"mar_22";690;"mar";2022
"2668";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"abr_22";613;"abr";2022
"2669";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"mai_22";746;"mai";2022
"2670";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jun_22";862;"jun";2022
"2671";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jul_22";747;"jul";2022
"2672";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"ago_22";833;"ago";2022
"2673";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"set_22";NA;"set";2022
"2674";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"out_22";NA;"out";2022
"2675";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"nov_22";NA;"nov";2022
"2676";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"dez_22";NA;"dez";2022
"2677";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jan_21";363;"jan";2021
"2678";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"fev_21";391;"fev";2021
"2679";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"mar_21";723;"mar";2021
"2680";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"abr_21";531;"abr";2021
"2681";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"mai_21";678;"mai";2021
"2682";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jun_21";726;"jun";2021
"2683";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jul_21";537;"jul";2021
"2684";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"ago_21";694;"ago";2021
"2685";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"set_21";809;"set";2021
"2686";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"out_21";661;"out";2021
"2687";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"nov_21";833;"nov";2021
"2688";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"dez_21";922;"dez";2021
"2689";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jan_20";0;"jan";2020
"2690";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"fev_20";0;"fev";2020
"2691";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"mar_20";0;"mar";2020
"2692";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"abr_20";0;"abr";2020
"2693";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"mai_20";0;"mai";2020
"2694";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jun_20";0;"jun";2020
"2695";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"jul_20";0;"jul";2020
"2696";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"ago_20";0;"ago";2020
"2697";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"set_20";0;"set";2020
"2698";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"out_20";0;"out";2020
"2699";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"nov_20";0;"nov";2020
"2700";"Caminhões Pesados";"MAN";"VW Caminhões e Ônibus";"dez_20";0;"dez";2020
"2701";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_22";887;"jan";2022
"2702";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_22";763;"fev";2022
"2703";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_22";1106;"mar";2022
"2704";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_22";1113;"abr";2022
"2705";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_22";1253;"mai";2022
"2706";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_22";1269;"jun";2022
"2707";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_22";1611;"jul";2022
"2708";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_22";1455;"ago";2022
"2709";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_22";NA;"set";2022
"2710";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_22";NA;"out";2022
"2711";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_22";NA;"nov";2022
"2712";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_22";NA;"dez";2022
"2713";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_21";1127;"jan";2021
"2714";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_21";993;"fev";2021
"2715";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_21";1210;"mar";2021
"2716";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_21";1150;"abr";2021
"2717";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_21";1492;"mai";2021
"2718";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_21";1626;"jun";2021
"2719";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_21";1622;"jul";2021
"2720";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_21";1833;"ago";2021
"2721";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_21";1304;"set";2021
"2722";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_21";1363;"out";2021
"2723";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_21";1035;"nov";2021
"2724";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_21";1144;"dez";2021
"2725";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_20";1124;"jan";2020
"2726";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_20";836;"fev";2020
"2727";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_20";872;"mar";2020
"2728";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_20";525;"abr";2020
"2729";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_20";557;"mai";2020
"2730";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_20";1256;"jun";2020
"2731";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_20";1743;"jul";2020
"2732";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_20";1368;"ago";2020
"2733";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_20";1051;"set";2020
"2734";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_20";1161;"out";2020
"2735";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_20";1425;"nov";2020
"2736";"Caminhões Pesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_20";1278;"dez";2020
"2737";"Caminhões Pesados";"Scania";"Scania";"jan_22";683;"jan";2022
"2738";"Caminhões Pesados";"Scania";"Scania";"fev_22";502;"fev";2022
"2739";"Caminhões Pesados";"Scania";"Scania";"mar_22";648;"mar";2022
"2740";"Caminhões Pesados";"Scania";"Scania";"abr_22";803;"abr";2022
"2741";"Caminhões Pesados";"Scania";"Scania";"mai_22";729;"mai";2022
"2742";"Caminhões Pesados";"Scania";"Scania";"jun_22";1104;"jun";2022
"2743";"Caminhões Pesados";"Scania";"Scania";"jul_22";1157;"jul";2022
"2744";"Caminhões Pesados";"Scania";"Scania";"ago_22";1521;"ago";2022
"2745";"Caminhões Pesados";"Scania";"Scania";"set_22";NA;"set";2022
"2746";"Caminhões Pesados";"Scania";"Scania";"out_22";NA;"out";2022
"2747";"Caminhões Pesados";"Scania";"Scania";"nov_22";NA;"nov";2022
"2748";"Caminhões Pesados";"Scania";"Scania";"dez_22";NA;"dez";2022
"2749";"Caminhões Pesados";"Scania";"Scania";"jan_21";610;"jan";2021
"2750";"Caminhões Pesados";"Scania";"Scania";"fev_21";788;"fev";2021
"2751";"Caminhões Pesados";"Scania";"Scania";"mar_21";1714;"mar";2021
"2752";"Caminhões Pesados";"Scania";"Scania";"abr_21";1529;"abr";2021
"2753";"Caminhões Pesados";"Scania";"Scania";"mai_21";1733;"mai";2021
"2754";"Caminhões Pesados";"Scania";"Scania";"jun_21";1419;"jun";2021
"2755";"Caminhões Pesados";"Scania";"Scania";"jul_21";1180;"jul";2021
"2756";"Caminhões Pesados";"Scania";"Scania";"ago_21";1423;"ago";2021
"2757";"Caminhões Pesados";"Scania";"Scania";"set_21";1374;"set";2021
"2758";"Caminhões Pesados";"Scania";"Scania";"out_21";1140;"out";2021
"2759";"Caminhões Pesados";"Scania";"Scania";"nov_21";1024;"nov";2021
"2760";"Caminhões Pesados";"Scania";"Scania";"dez_21";1676;"dez";2021
"2761";"Caminhões Pesados";"Scania";"Scania";"jan_20";557;"jan";2020
"2762";"Caminhões Pesados";"Scania";"Scania";"fev_20";623;"fev";2020
"2763";"Caminhões Pesados";"Scania";"Scania";"mar_20";704;"mar";2020
"2764";"Caminhões Pesados";"Scania";"Scania";"abr_20";297;"abr";2020
"2765";"Caminhões Pesados";"Scania";"Scania";"mai_20";499;"mai";2020
"2766";"Caminhões Pesados";"Scania";"Scania";"jun_20";933;"jun";2020
"2767";"Caminhões Pesados";"Scania";"Scania";"jul_20";834;"jul";2020
"2768";"Caminhões Pesados";"Scania";"Scania";"ago_20";517;"ago";2020
"2769";"Caminhões Pesados";"Scania";"Scania";"set_20";565;"set";2020
"2770";"Caminhões Pesados";"Scania";"Scania";"out_20";832;"out";2020
"2771";"Caminhões Pesados";"Scania";"Scania";"nov_20";1010;"nov";2020
"2772";"Caminhões Pesados";"Scania";"Scania";"dez_20";1319;"dez";2020
"2773";"Caminhões Pesados";"Volvo";"Volvo";"jan_22";1389;"jan";2022
"2774";"Caminhões Pesados";"Volvo";"Volvo";"fev_22";1211;"fev";2022
"2775";"Caminhões Pesados";"Volvo";"Volvo";"mar_22";1507;"mar";2022
"2776";"Caminhões Pesados";"Volvo";"Volvo";"abr_22";1442;"abr";2022
"2777";"Caminhões Pesados";"Volvo";"Volvo";"mai_22";1523;"mai";2022
"2778";"Caminhões Pesados";"Volvo";"Volvo";"jun_22";1746;"jun";2022
"2779";"Caminhões Pesados";"Volvo";"Volvo";"jul_22";1671;"jul";2022
"2780";"Caminhões Pesados";"Volvo";"Volvo";"ago_22";1897;"ago";2022
"2781";"Caminhões Pesados";"Volvo";"Volvo";"set_22";NA;"set";2022
"2782";"Caminhões Pesados";"Volvo";"Volvo";"out_22";NA;"out";2022
"2783";"Caminhões Pesados";"Volvo";"Volvo";"nov_22";NA;"nov";2022
"2784";"Caminhões Pesados";"Volvo";"Volvo";"dez_22";NA;"dez";2022
"2785";"Caminhões Pesados";"Volvo";"Volvo";"jan_21";865;"jan";2021
"2786";"Caminhões Pesados";"Volvo";"Volvo";"fev_21";1237;"fev";2021
"2787";"Caminhões Pesados";"Volvo";"Volvo";"mar_21";1513;"mar";2021
"2788";"Caminhões Pesados";"Volvo";"Volvo";"abr_21";1162;"abr";2021
"2789";"Caminhões Pesados";"Volvo";"Volvo";"mai_21";1590;"mai";2021
"2790";"Caminhões Pesados";"Volvo";"Volvo";"jun_21";1550;"jun";2021
"2791";"Caminhões Pesados";"Volvo";"Volvo";"jul_21";1645;"jul";2021
"2792";"Caminhões Pesados";"Volvo";"Volvo";"ago_21";1876;"ago";2021
"2793";"Caminhões Pesados";"Volvo";"Volvo";"set_21";1629;"set";2021
"2794";"Caminhões Pesados";"Volvo";"Volvo";"out_21";1826;"out";2021
"2795";"Caminhões Pesados";"Volvo";"Volvo";"nov_21";1423;"nov";2021
"2796";"Caminhões Pesados";"Volvo";"Volvo";"dez_21";1664;"dez";2021
"2797";"Caminhões Pesados";"Volvo";"Volvo";"jan_20";1295;"jan";2020
"2798";"Caminhões Pesados";"Volvo";"Volvo";"fev_20";909;"fev";2020
"2799";"Caminhões Pesados";"Volvo";"Volvo";"mar_20";1208;"mar";2020
"2800";"Caminhões Pesados";"Volvo";"Volvo";"abr_20";627;"abr";2020
"2801";"Caminhões Pesados";"Volvo";"Volvo";"mai_20";688;"mai";2020
"2802";"Caminhões Pesados";"Volvo";"Volvo";"jun_20";1226;"jun";2020
"2803";"Caminhões Pesados";"Volvo";"Volvo";"jul_20";1131;"jul";2020
"2804";"Caminhões Pesados";"Volvo";"Volvo";"ago_20";914;"ago";2020
"2805";"Caminhões Pesados";"Volvo";"Volvo";"set_20";933;"set";2020
"2806";"Caminhões Pesados";"Volvo";"Volvo";"out_20";1051;"out";2020
"2807";"Caminhões Pesados";"Volvo";"Volvo";"nov_20";1248;"nov";2020
"2808";"Caminhões Pesados";"Volvo";"Volvo";"dez_20";1525;"dez";2020
"2809";"Ônibus (chassi)";"Agrale";"Agrale";"jan_22";280;"jan";2022
"2810";"Ônibus (chassi)";"Agrale";"Agrale";"fev_22";206;"fev";2022
"2811";"Ônibus (chassi)";"Agrale";"Agrale";"mar_22";234;"mar";2022
"2812";"Ônibus (chassi)";"Agrale";"Agrale";"abr_22";262;"abr";2022
"2813";"Ônibus (chassi)";"Agrale";"Agrale";"mai_22";212;"mai";2022
"2814";"Ônibus (chassi)";"Agrale";"Agrale";"jun_22";205;"jun";2022
"2815";"Ônibus (chassi)";"Agrale";"Agrale";"jul_22";295;"jul";2022
"2816";"Ônibus (chassi)";"Agrale";"Agrale";"ago_22";267;"ago";2022
"2817";"Ônibus (chassi)";"Agrale";"Agrale";"set_22";NA;"set";2022
"2818";"Ônibus (chassi)";"Agrale";"Agrale";"out_22";NA;"out";2022
"2819";"Ônibus (chassi)";"Agrale";"Agrale";"nov_22";NA;"nov";2022
"2820";"Ônibus (chassi)";"Agrale";"Agrale";"dez_22";NA;"dez";2022
"2821";"Ônibus (chassi)";"Agrale";"Agrale";"jan_21";156;"jan";2021
"2822";"Ônibus (chassi)";"Agrale";"Agrale";"fev_21";204;"fev";2021
"2823";"Ônibus (chassi)";"Agrale";"Agrale";"mar_21";198;"mar";2021
"2824";"Ônibus (chassi)";"Agrale";"Agrale";"abr_21";260;"abr";2021
"2825";"Ônibus (chassi)";"Agrale";"Agrale";"mai_21";225;"mai";2021
"2826";"Ônibus (chassi)";"Agrale";"Agrale";"jun_21";263;"jun";2021
"2827";"Ônibus (chassi)";"Agrale";"Agrale";"jul_21";261;"jul";2021
"2828";"Ônibus (chassi)";"Agrale";"Agrale";"ago_21";292;"ago";2021
"2829";"Ônibus (chassi)";"Agrale";"Agrale";"set_21";253;"set";2021
"2830";"Ônibus (chassi)";"Agrale";"Agrale";"out_21";240;"out";2021
"2831";"Ônibus (chassi)";"Agrale";"Agrale";"nov_21";179;"nov";2021
"2832";"Ônibus (chassi)";"Agrale";"Agrale";"dez_21";310;"dez";2021
"2833";"Ônibus (chassi)";"Agrale";"Agrale";"jan_20";213;"jan";2020
"2834";"Ônibus (chassi)";"Agrale";"Agrale";"fev_20";103;"fev";2020
"2835";"Ônibus (chassi)";"Agrale";"Agrale";"mar_20";122;"mar";2020
"2836";"Ônibus (chassi)";"Agrale";"Agrale";"abr_20";53;"abr";2020
"2837";"Ônibus (chassi)";"Agrale";"Agrale";"mai_20";51;"mai";2020
"2838";"Ônibus (chassi)";"Agrale";"Agrale";"jun_20";123;"jun";2020
"2839";"Ônibus (chassi)";"Agrale";"Agrale";"jul_20";185;"jul";2020
"2840";"Ônibus (chassi)";"Agrale";"Agrale";"ago_20";149;"ago";2020
"2841";"Ônibus (chassi)";"Agrale";"Agrale";"set_20";131;"set";2020
"2842";"Ônibus (chassi)";"Agrale";"Agrale";"out_20";183;"out";2020
"2843";"Ônibus (chassi)";"Agrale";"Agrale";"nov_20";132;"nov";2020
"2844";"Ônibus (chassi)";"Agrale";"Agrale";"dez_20";169;"dez";2020
"2845";"Ônibus (chassi)";"Iveco";"Iveco";"jan_22";14;"jan";2022
"2846";"Ônibus (chassi)";"Iveco";"Iveco";"fev_22";9;"fev";2022
"2847";"Ônibus (chassi)";"Iveco";"Iveco";"mar_22";12;"mar";2022
"2848";"Ônibus (chassi)";"Iveco";"Iveco";"abr_22";16;"abr";2022
"2849";"Ônibus (chassi)";"Iveco";"Iveco";"mai_22";22;"mai";2022
"2850";"Ônibus (chassi)";"Iveco";"Iveco";"jun_22";13;"jun";2022
"2851";"Ônibus (chassi)";"Iveco";"Iveco";"jul_22";27;"jul";2022
"2852";"Ônibus (chassi)";"Iveco";"Iveco";"ago_22";54;"ago";2022
"2853";"Ônibus (chassi)";"Iveco";"Iveco";"set_22";NA;"set";2022
"2854";"Ônibus (chassi)";"Iveco";"Iveco";"out_22";NA;"out";2022
"2855";"Ônibus (chassi)";"Iveco";"Iveco";"nov_22";NA;"nov";2022
"2856";"Ônibus (chassi)";"Iveco";"Iveco";"dez_22";NA;"dez";2022
"2857";"Ônibus (chassi)";"Iveco";"Iveco";"jan_21";142;"jan";2021
"2858";"Ônibus (chassi)";"Iveco";"Iveco";"fev_21";88;"fev";2021
"2859";"Ônibus (chassi)";"Iveco";"Iveco";"mar_21";103;"mar";2021
"2860";"Ônibus (chassi)";"Iveco";"Iveco";"abr_21";179;"abr";2021
"2861";"Ônibus (chassi)";"Iveco";"Iveco";"mai_21";123;"mai";2021
"2862";"Ônibus (chassi)";"Iveco";"Iveco";"jun_21";134;"jun";2021
"2863";"Ônibus (chassi)";"Iveco";"Iveco";"jul_21";88;"jul";2021
"2864";"Ônibus (chassi)";"Iveco";"Iveco";"ago_21";47;"ago";2021
"2865";"Ônibus (chassi)";"Iveco";"Iveco";"set_21";30;"set";2021
"2866";"Ônibus (chassi)";"Iveco";"Iveco";"out_21";40;"out";2021
"2867";"Ônibus (chassi)";"Iveco";"Iveco";"nov_21";27;"nov";2021
"2868";"Ônibus (chassi)";"Iveco";"Iveco";"dez_21";31;"dez";2021
"2869";"Ônibus (chassi)";"Iveco";"Iveco";"jan_20";11;"jan";2020
"2870";"Ônibus (chassi)";"Iveco";"Iveco";"fev_20";30;"fev";2020
"2871";"Ônibus (chassi)";"Iveco";"Iveco";"mar_20";32;"mar";2020
"2872";"Ônibus (chassi)";"Iveco";"Iveco";"abr_20";25;"abr";2020
"2873";"Ônibus (chassi)";"Iveco";"Iveco";"mai_20";6;"mai";2020
"2874";"Ônibus (chassi)";"Iveco";"Iveco";"jun_20";19;"jun";2020
"2875";"Ônibus (chassi)";"Iveco";"Iveco";"jul_20";20;"jul";2020
"2876";"Ônibus (chassi)";"Iveco";"Iveco";"ago_20";31;"ago";2020
"2877";"Ônibus (chassi)";"Iveco";"Iveco";"set_20";66;"set";2020
"2878";"Ônibus (chassi)";"Iveco";"Iveco";"out_20";87;"out";2020
"2879";"Ônibus (chassi)";"Iveco";"Iveco";"nov_20";148;"nov";2020
"2880";"Ônibus (chassi)";"Iveco";"Iveco";"dez_20";137;"dez";2020
"2881";"Ônibus (chassi)";"MAN";"MAN";"jan_22";238;"jan";2022
"2882";"Ônibus (chassi)";"MAN";"MAN";"fev_22";263;"fev";2022
"2883";"Ônibus (chassi)";"MAN";"MAN";"mar_22";293;"mar";2022
"2884";"Ônibus (chassi)";"MAN";"MAN";"abr_22";270;"abr";2022
"2885";"Ônibus (chassi)";"MAN";"MAN";"mai_22";408;"mai";2022
"2886";"Ônibus (chassi)";"MAN";"MAN";"jun_22";387;"jun";2022
"2887";"Ônibus (chassi)";"MAN";"MAN";"jul_22";409;"jul";2022
"2888";"Ônibus (chassi)";"MAN";"MAN";"ago_22";529;"ago";2022
"2889";"Ônibus (chassi)";"MAN";"MAN";"set_22";NA;"set";2022
"2890";"Ônibus (chassi)";"MAN";"MAN";"out_22";NA;"out";2022
"2891";"Ônibus (chassi)";"MAN";"MAN";"nov_22";NA;"nov";2022
"2892";"Ônibus (chassi)";"MAN";"MAN";"dez_22";NA;"dez";2022
"2893";"Ônibus (chassi)";"MAN";"MAN";"jan_21";257;"jan";2021
"2894";"Ônibus (chassi)";"MAN";"MAN";"fev_21";538;"fev";2021
"2895";"Ônibus (chassi)";"MAN";"MAN";"mar_21";389;"mar";2021
